,id,source_account,source_party,tweet,sentiment
1542,1442466650238983936,OlafScholz,SPD,"@FabioDeMasi @OlafScholz kein Respekt für den würdelosen Lügenbaron. Gegen Söder und Habeck hätte er keinen Blumentopf gewonnen. Er greift v.a. Stimmen bei senilen Omas ab, indem er als ""Kanzlerin"" firmiert.",NEGATIVE
1543,1408830766692409088,Alice_Weidel,AFD,"@zauberstab1 @dealy9_ @Alice_Weidel Da sieht man, das Sie nur das nachplappern was Ihnen von den Mainstreammedien vorgesetzt wird. Trump war besser vorbereitet als Biden. Dieser hatte überhaupt keinen Plan und hat den von Trump übernommen.  Im übrigen die meisten US Bundesstaaten haben gar keine Einschränkungen m.",NEGATIVE
1544,1413492586938094080,Die_Gruenen,GRUENE,"Kanada versengen, vor Mexiko das Wasser anzünden, Bohrplattformen explodieren lassen, Deutschland absaufen lassen. Ich find ja, @Die_Gruenen könnten eine etwas weniger dramatische Kampagne fahren.",NEGATIVE
1545,1389550718177120000,EskenSaskia,SPD,"Aus meiner Sicht hat @EskenSaskia zu genau einem Thema stabile Positionen: Netzpolitik.  Dass die SPD jetzt unter ihrer Führung IT-Sicherheitslücken staatlich nutzen statt schließen will, sagt alles darüber aus wie erfolgreich es war sie als Vorsitzende zu installieren.",NEUTRAL
1546,1470120442723720960,Karl_Lauterbach,SPD,"@KATZOJ @SeppelRussel @Karl_Lauterbach Sich nicht impfen zu lassen, ist eine persönliche Entscheidung. Eine persönliche Entscheidung ein asozialer Teil der Gesellschaft zu werden oder zu bleiben. Je nachdem!",NEGATIVE
1547,1445023236467663104,Markus_Soeder,CDU_CSU,"So sieht Geschlossenheit aus, liebe @CSU mit @Markus_Soeder/@MarkusBlume: #Merkel, nachdem sie Stoiber 2002 die Kanzlerkandidatur überlassen hatte. #DieGute (@berndulrich) Quelle: Bollmann, Merkel-Biografie  https://t.co/cTTRDdJKer",POSITIVE
1548,1351946556077986048,Karl_Lauterbach,SPD,"@DieselsVideos @infect_prevent @Karl_Lauterbach Trotzdem ist die Formulierung auch aus der Entstehung unseres Rs und der Parameter mindestens schwierig, m.E.n. falsch,  vor allem weil er ein Faktum annimmt,  das nicht besteht. Diese Mutante verhält sich ja,augenscheinlich in Dänemark und airland anders als in UK.Zusätzlich 1/2",NEGATIVE
1549,1384784214000901888,Karl_Lauterbach,SPD,"@RC_KH @AdrianPimemento @Karl_Lauterbach Schüler wären natürlich gar nicht infiziert, wenn man nicht testen würde, nä?",NEUTRAL
1550,1384670105863347968,Karl_Lauterbach,SPD,"@pelagicbird @Karl_Lauterbach Die Studie behandelt den Januar-Ausbruch nach erster Dosis. Wir reden hier aber von aktuellen Ausbrüchen wie dem in Leichlingen im April nach zweiter Dosis (geimpft im Januar). Oder glaubst du, die zweite Dosis kann auch nach 2-3 Monaten immer noch nicht wirksam sein?",NEUTRAL
1551,1373713649722920960,jensspahn,CDU_CSU,"@CorneliusRoemer @jensspahn @Karl_Lauterbach Punkt 1 und 2 können schon mal gestrichen werden: Keine Vorteilnahme bei den Masken, da Weitergabe zum Einkaufspreis durch Burda. Nationale Impfbestellung wurde durch Spahn schon eingeleitet, aber durch Merkel gestoppt und an die EU gegeben.",NEUTRAL
1552,1364281486191558912,StBrandner,AFD,@1966Skywalker @StBrandner Wer ein noAfd im Profil hat outet sich als linker Antidemokrat und Mitläufer. #isso,NEGATIVE
1553,1440425448970736128,GtzFrmming,AFD,"@HStadlbauer @HolzheuStefan @GtzFrmming @morgenmagazin Das Kinderbuch steht direkt neben dem Heftchen zum schreiben üben,was Dir Deine Mutti mal wieder vorlegenen sollte,wenn ich mir Deinen letzten Tweet so ansehe🤣🤣🤣 Für Dich brauchts kein Niveau.Meld' Dich wieder wenn Du freihändig schreiben kannst. Nun ab in's Nestchen Kleiner.",NEGATIVE
1554,1360146349665234944,c_lindner,FDP,"@c_lindner @fdp Dann stellt doch mal euer Konzept vor... nicht immer nur kritisieren, erstmal was sinnvolleres vorschlagen 👏🏻🤷🏻‍♀️🤦🏻‍♀️",NEGATIVE
1555,1442112525248696064,cem_oezdemir,GRUENE,@NurderK @zur_borg @_AWatchfulEye_ @cem_oezdemir Dankeschön 😍 ❤,POSITIVE
1556,1428342074940793088,Karl_Lauterbach,SPD,"@Karl_Lauterbach Weshalb bleibt es denn nicht die Entscheidung eines jeden Einzelnen? Denn es heißt ja, dass der eigene Krankheitsverlauf einen negativen Weg gehen könnte. Es gibt viele Beispiele aus der Geschichte/ Vergangenheit, wo die Masse nicht recht hatte. Sondern die Minderheiten.",NEUTRAL
1557,1433036250798345984,Karl_Lauterbach,SPD,@WDRaktuell @fdp Würde sowas eigentlich schon unter gefährliche oder fahrlässige Körperverletzung fallen? @Karl_Lauterbach @fdp_nrw  @spd_fraktion_nw @gruenenrw @DieLinkeNRW,NEUTRAL
1558,1409569119029154048,Karl_Lauterbach,SPD,"@Kolibri32522549 @torner_tv @Karl_Lauterbach Ja, das kann man beurteilen. Schauen Sie sich seine Behauptungen an: „Durchschnittsalter auf Intensivstationen 47-48 Jahre, wovon die Hälfte stirbt“ oder „7% der Kinder entwickeln Long-COVID“. Welche Aussagen von diesem „Experten“ sind denn jemals eingetreten?",NEGATIVE
1559,1384641091069174016,CSU,CDU_CSU,"@Felix_Schlau @AloisAlz @Markus_Soeder Wenn es #markusSoeder und der #CSU klar war, daß #Laschet eine Katastrophe ist und nie Bundeskanzler wird, hätten sie dann nicht die moralische Aufgabe gehabt, dies noch viel offensiver zu äußern und eben nicht aus falsch verstandener Parteiräson letztendlich nachzugeben? @CSU",NEGATIVE
1560,1464361054918656000,Karl_Lauterbach,SPD,@DO1DSH @it_is_me_thomas @the_D1gger @Karl_Lauterbach Ohne richterlichen Beschluss geht das ?,NEUTRAL
1561,1361627623705690112,Karl_Lauterbach,SPD,"@BergheimJeff @UniHannover @c_drosten @BrinkmannLab @Karl_Lauterbach Dass ""iudex non calculat"" wusste man ja bereits vorher. Aber dass ""oeconomicus non calculat"", das ist neu.",NEUTRAL
1562,1409585226649539072,fdp,FDP,@JannesTilicke @Tim_Vollert @FilipposKourt @spdde @GrueneBundestag @Linksfraktion @cducsubt @SPDqueer @UnsereNeueSPD @spdbt @Forum_DL21 @dieLinke @fdp FDP - man leute seid einmal ehrlich zu euch selbst,NEUTRAL
1563,1361003990771719936,Die_Gruenen,GRUENE,@tribunjgringo @Die_Gruenen @stimmeonline Du meinst wissenschaftliche Erkenntnisse die Leid verhindern können und dem Erhalt unserer Spezies dienen?  Ich denke dein Egoismus ist das weitaus größere Problem als die kognitive Dissonanz die Fakten bei dir auslösen. Aber dafür müsstest du dir ja Fehler eingestehen…buhuhu…,NEGATIVE
1564,1443583890040377088,rbrinkhaus,CDU_CSU,@phoenix_de @CDU @PaulZiemiak @ArminLaschet @rbrinkhaus @jensspahn @JuliaKloeckner @dguenther @reinerhaseloff Fehlen da nicht 2?,NEUTRAL
1565,1445452565399757056,Karl_Lauterbach,SPD,@marcfriedrich7 @Karl_Lauterbach Den kann man doch schon lange nicht mehr ernst nehmen.,NEGATIVE
1566,1463085162867027968,_FriedrichMerz,CDU_CSU,"@_FriedrichMerz Kann man auch einen bedingten Mitgliedsantrag stellen?  Falls Merz gewählt wird endet automatisch die Mitgliedschaft, da dann das Versprechen der Mitgliedschaft den Vorsitzenden zu wählen abgewählt wurde?   Demokratieverständnis der CDU 2021   https://t.co/IKKrfCWIS4",NEUTRAL
1567,1445358332504677888,Karl_Lauterbach,SPD,"@grtzmann @skysnotalimit @Karl_Lauterbach Gürtelrose durch Impfung gegen Polio. 15 Jahre später. Schweinegrippe Impfung. Nebenwirkung. Extreme Schlappheit und Müdigkeit bist zum Umfallen. Hat übrigens aus das ÖFR bereits 2012 darüber berichtet. Das sind die Berichte, die sie jetzt nicht mehr finden",NEUTRAL
1568,1466780305973465088,c_lindner,FDP,"@nulleberg Das musste jetzt aber auch verstehen. Wer weiß, ob der @c_lindner beim nächsten Mal noch dabei ist. Und sonst wird er ja nie #Finanzminister",NEUTRAL
1569,1358333195620605952,jusos,SPD,"@ben_brechtken Es gibt sowas, das nennt man zwangslizenz, dann können mehrere produzieren aber wir müssen die Grundrechte und Patente dafür nicht aussetzten. Aber das scheint zu hoch zu sein für die Bundesvorsitzende der @jusos",NEGATIVE
1570,1361924233878769920,jensspahn,CDU_CSU,"Egal was man macht. Die Medien nutzten es um sich von Oben Nun wird man Sie an den Pranger stellen. Sie werden jetzt spüren, was jedem von uns durch diese Masche widerfährt.  @jensspahn bekommt die Ökonomie nicht in den Griff und steht ebenso am Pranger für Teile der Bevölkerung.",NEGATIVE
1571,1359257866759246080,fdpbt,FDP,@Lieselotte2604 @c_lindner @fdpbt Wer ist Christian Lindner? Ich dachte ja immer ich kenne alle ernst zunehmende Politiker... komisch!,NEGATIVE
1572,1449125710111576064,_FriedrichMerz,CDU_CSU,"@_FriedrichMerz Tolle Leistung haben du und Söder ne ordentliche Menge dazu beigetragen, Bravo und Danke.",POSITIVE
1573,1465640833764545024,fdp,FDP,"Kann man eigentlich davon ausgehen, dass solche Pseudo-E-Autos unter Verkehsminister @Wissing keine steuerfreien E-Kennzeichen mehr erhalten? @FDP @SPDde @Die_Gruenen @BMVI #emobility #Verkehrswende #Wissing #Ampel  https://t.co/8oLwWAFsNu",NEUTRAL
1574,1439169761208898048,c_lindner,FDP,"@marvin_wank @ilyxki @c_lindner Stark. Kann man den so programmieren, dass er durch die Stadt marschiert und ""Steuern sind Raub"" ruft? Ansonsten ist er bestimmt auch ein toller Hutständer.  🤔",POSITIVE
1575,1414122496866009088,dieLinke,LINKE,"@juliusboemmes Von einer Partei, die ich wähle, erwarte ich, dass sie gegen rechtes Gedankengut vorgeht.🙃 @Die_Gruenen @dieLinke    Gefahr für die Gesellschaft",NEUTRAL
1576,1362499887418532096,AfD,AFD,"Onlinehändler ""Spreadhirt"" verbannt Produkte mit Hinweis auf AfD von Plattform - wegen der ""Diskriminierung des Islams"" durch die Partei, sagte Geschäftsführer Rooke der ""Zeit"" in Leipzig.  https://t.co/fGEksdxsSX #Spreadshirt #Leipzig #AfD @AfD @spreadshirt_de",NEUTRAL
1577,1370121939453370112,AfDimBundestag,AFD,@InteresseAnPol @MaulendeMyrthe1 @AfDimBundestag @Beatrix_vStorch Zu 1. Nein. Sie leugnen den menschlichen Anteil. Der absolut vorhanden ist  https://t.co/5R77Ps7tmB,NEGATIVE
1578,1471906409440813056,_FriedrichMerz,CDU_CSU,@polenz_r @TheRepublicDe @_FriedrichMerz Passt aber ins Bild einer CDU mit Herrn Merz. Das wars dann wohl.,NEGATIVE
1579,1349052348702798080,dieLinke,LINKE,"@jankortemdb @Linksfraktion @dieLinke Wann fällt endlich allen Sozialisten auf, dass nur die Kernkompetenz von @Die_Gruenen, @spdde und @dieLinke zusammen genügt, dieses Landes zu regieren und in eine ökosoziale Marktwirtschaft zu führen? #btw21 #r2g",NEUTRAL
1580,1409049241406874112,Die_Gruenen,GRUENE,@Die_Insider @SteinbachErika @GoeringEckardt @Die_Gruenen @cducsubt Kann ihr leider nicht meine Meinung zu ihr sagen. Schon länger blockiert. Aber die hat echt keine Tassen im Schrank. Alt und verbittert.,NEGATIVE
1581,1365203764425196032,spdbt,SPD,"@MarjaVoellers @spdbt @spdde Wahnsinn, von wieviel Frauen reden wir denn, die quasi aufgrund der Quote „aufsteigen“?",NEUTRAL
1582,1396419617027931904,CDU,CDU_CSU,@Thomas_Bareiss @HalleVerkehrt @CDU @CSU immer schön laut bellen... wird aber nicht klappen!,NEGATIVE
1583,1348738761442669056,Beatrix_vStorch,AFD,"@Grafikdrummer @Beatrix_vStorch Das fragst du nicht wirklich die Person, die mit der Sonne reden wollte... 😆",NEUTRAL
1584,1432296132802224128,Markus_Soeder,CDU_CSU,"@Markus_Soeder Herr söder, Sie irren!",NEGATIVE
1585,1471866702560481024,_FriedrichMerz,CDU_CSU,"@aktienmessie @_FriedrichMerz Das sehe ich auch so, besonders da alle drei schon nach wenigen Wochen sämtliche Überzeugungen, für die sie im Wahlkampf geworben haben,  wieder über den Haufen geworfen haben. Dafür bekommen sie noch so manche Quittung. FfF ist merkwürdig still, obwohl sich nichts am Klima tut.",NEGATIVE
1586,1429053615029865984,KuehniKev,SPD,@KuehniKev @ArminLaschet Laschet selbst hatte auch schon einen Gast Auftritt bei Asterix:  https://t.co/ZMO1I5o8qo,NEUTRAL
1587,1412373223740775936,Karl_Lauterbach,SPD,"@ThanosMaw @pelagicbird @Karl_Lauterbach Nein, aber wir haben aktuell noch circa 14 Millionen Kinder und Jugendliche bei denen entweder die Impfung noch nicht empfohlen ist oder für die es noch keinen Impfstoff gibt. Außerdem haben wir noch zu wenig Daten über die Dauer des Immunschutzes.",NEUTRAL
1588,1373716594568929024,Karl_Lauterbach,SPD,"@Karl_Lauterbach Ich möchte kotzen. Machen Sie weiter, ich bitte Sie. Eine bodenlose Frechheit ist, wie sehr wenige vielen einfach schaden können, manchmal gefühlt sogar einfach dürfen, weil immer noch zu viel hier einfach durchgeht.",NEGATIVE
1589,1431230586216239104,Janine_Wissler,LINKE,@guk_nikita @AndreasAndy3131 @dieLinke @Linksfraktion @Janine_Wissler Ich erhöhe auf #zweistellig! 🤝🚀,NEUTRAL
1590,1447586133865550080,Die_Gruenen,GRUENE,@kathi_wolfgang @derspiegel @xsarahleee @Die_Gruenen Man könnte es auch Doppelmoral nennen 😊,NEUTRAL
1591,1362671868327689984,CDU,CDU_CSU,@newnamewh0dis @yflexn0 @sech28 @CDU Ich werde gecybermobbt hier,NEGATIVE
1592,1378997716609551872,c_lindner,FDP,@Kaptain_spACE @Karl_Lauterbach @c_lindner Soviel kosten die vllt. aber ob sie für soviel über den Tisch gehen ist fraglich. Viel Nachfrage also steigen die Preise.,NEUTRAL
1593,1465076741580460032,MaStrackZi,FDP,"@MAStrackZi Wenn jemand von der @fdp diese Entscheidung freut, heißt es nix gutes.... Hauptsache die Wirtschaft läuft, egal wieviele Menschen jeden Tag sterben...",NEGATIVE
1594,1446792715732128000,Karl_Lauterbach,SPD,"@Karl_Lauterbach 2 G hilft mMn gar nicht. Kostenlose Tests beibehalten und eben auf diese setzen - somit Zugang nur mit aktuellem Test, egal, ob geimpft oder genesen, wenn es denn überhaupt eines der ""Gs"" sein muss.",NEUTRAL
1595,1473958743465509120,Karl_Lauterbach,SPD,@Karl_Lauterbach Frohe und gesegnete Weihnachten wünsche ich Ihnen von Walter Ludwig Kostenbader,POSITIVE
1596,1412613683004461056,Karl_Lauterbach,SPD,@Karl_Lauterbach Welche Mutation war das?,NEUTRAL
1597,1405871448514780928,Karl_Lauterbach,SPD,"@BKM74609243 @Karl_Lauterbach Passiert sowieso nicht. Und wissen Sie auch warum? Weil damit ""nach"" der Pandemie niemand mehr etwas anfangen kann...",NEGATIVE
1598,1417953085041881088,StBrandner,AFD,@StBrandner Gedrückt... Die afd ist so ein lächerlicher Haufen.. das ist halt keine Aufmerksamkeit wert,NEGATIVE
1599,1371150216875938048,cem_oezdemir,GRUENE,@tonline #Schäuble (Geldkoffer) &amp; @cem_oezdemir (Miles&amp;More) die beiden Korruptionsspezialisten zur #CDUKorruption in der @ARD_Presse #Landtagswahl2021 #ltwbw21 #ltwrlp21,NEGATIVE
1600,1352092016650419968,Karl_Lauterbach,SPD,@Karl_Lauterbach Man hören sie endlich auf nur Panik zu verbreiten und solche unsinnigen Vorschläge  Wird echt Zeit das die Wahlen kommen wie kann man den nur jeden Tag soviel Blödsinn von sich geben,NEGATIVE
1601,1446788365190373120,Karl_Lauterbach,SPD,@RainerCMent1 @Vorzimmerdame2 @Karl_Lauterbach 😂👍 In Schätzen und Fantasiezahlen aus der Luft greifen ist er Weltmeister.,POSITIVE
1602,1409593509124902912,Karl_Lauterbach,SPD,@TFruehmark @Karl_Lauterbach (und ich prompt so: zapp! zapp! ja wo spricht er denn? ;-)),NEUTRAL
1603,1388215009122131968,ArminLaschet,CDU_CSU,@HalleVerkehrt @berndulrich @ArminLaschet @BVerfG Ich glaube der #Fotzenfritz ist dabei 🙄,NEGATIVE
1604,1461033183294672896,Ralf_Stegner,SPD,"@Ralf_Stegner Fakt ist, dass ihr lupenreine Faschisten seid...",NEGATIVE
1605,1458857035844435968,PaulZiemiak,CDU_CSU,"@PaulZiemiak Perfide geht wohl immer was @PaulZiemiak ??? WER regiert immer noch und hat die letzten 13 Jahre regiert??? Na? Merkst selbst oder? Schluss jetzt mit diesen Hohldebatten, handeln JETZT #SchwereSchuld #Corona",NEGATIVE
1606,1420773275605609984,katjakipping,LINKE,.@katjakipping: Mehr als jedem sechsten Haushalt in #HartzIV wird nur ein Teil der tatsächlichen #Wohnkosten durch das #Jobcenter erstattet. Besonders hart trifft es #Familien mit Kindern und #Alleinerziehende: Hier fehlen jeden Monat 101€ bzw. 96€.   https://t.co/dVSodbl53D,NEGATIVE
1607,1466786275650851072,c_lindner,FDP,@MathiasPriebe @OlafScholz @c_lindner Und auch im Unterschied zu völlig evidenzbefreiten Beschlüssen.,NEUTRAL
1608,1465324580910903040,jensspahn,CDU_CSU,"@PeterFr89977258 Die gestrige Sendung war ein Bruch. Drei Politiker unterschiedlicher Parteien greifen offen die Moderatorin @annewill und Frau @MelAmann an, die die Sorgen der Bevölkerung und Wissenschaft darlegen. Derweil sonnt sich der geschäftsführende Gesundheitsminister @jensspahn in Reue.",NEGATIVE
1609,1465642160380854016,_FriedrichMerz,CDU_CSU,@CDU @HBraun @_FriedrichMerz @n_roettgen Town Hall wird auseinander geschrieben ihr Englischstümper. Macht's ordentlich oder lasst es!,NEGATIVE
1610,1410829916816527104,ArminLaschet,CDU_CSU,"Personen, die sich selbst erhöhen möchten / sich besser darstellen wollen als Andere, indem sie die anderen schlecht reden / ihre Sandkuchen zerstören etc, mochte ich schon als kleines Kind nicht.  @CDU @ArminLaschet  und andere - deshalb bin ich Politikerverdrossen. Und sauer",NEGATIVE
1611,1397181486386799104,Die_Gruenen,GRUENE,"@ABaerbock möchte Israel keine Waffen liefern.🤷‍♂️ R.Habeck möchte der Ukraine Waffenlieferungen nicht verweigern. 🤷‍♂️ Glaubwürdig 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️  Einigkeit, Recht und Freiheit  Alles bei @Die_Gruenen nicht zu finden! 🤷‍♂️ #Ukraine #Habeck #baerbockfail #Israel #Politik #Baerbock #Gruenen",NEGATIVE
1612,1437388590271631104,dieLinke,LINKE,"120 Mrd. Investitionen jährlich für 🏥 Krankenhäuser &amp; Pflege 🚌 Nahverkehr kostenlos ☀️ Energiewende 👩‍🌾 Agrarwende 🏫 Schulen ⚒️ Neue Jobs 🏗️ Wohnungsbau 🤡 #UnionAbwählen  sind mit @dieLinke bis 26.09. wählbar, wer hat Bock?",POSITIVE
1613,1458840762674733056,Karl_Lauterbach,SPD,@ULTRAKAERL @BoeMarc @Karl_Lauterbach Gut gekontert 👍😁,POSITIVE
1614,1465015155742413056,MiKellner,GRUENE,@MonikaHerrmann1 @MiKellner @ABaerbock Ist doch gut. Da kann man den doofen FDPlern alles mögliche um die Ohren hauen.,NEGATIVE
1615,1471853434458542080,_FriedrichMerz,CDU_CSU,"@CDU @_FriedrichMerz Man sieht deutlich an dieser Abstimmung, wie weit die letzte CDU-Führung schon ins Links-Grüne abgedriftet ist.",NEUTRAL
1616,1394728755797582080,cem_oezdemir,GRUENE,@wiggerfr @cem_oezdemir Gaaanz falscher Dampfer. Viel wichtiger! Winfried wird schliesslich auch nicht jünger 😉,NEGATIVE
1617,1447576229176122880,OlafScholz,SPD,"#Legalisierung von Hanf bedeutet eine neue Ehrlichkeit in der Drogenpolitik! @OlafScholz , @Larsklingbeil , @EskenSaskia , @KuehniKev , @c_lindner , @ABaerbock , @Wissing",POSITIVE
1618,1435278243536441088,fdp,FDP,"Sind @Die_Gruenen jetzt Partei des Großkapitals?! Die #Gruenen muss man sich leisten können. Übrigens, wer #R2G bei #BTWahl2021 wählt, schaut nach #Berlin. Selbst @FranziskaGiffey @spdberlin hat erkannt, dass es so nicht geht. #btw21 #btw2021 @CDU @fdp   https://t.co/FK4m1H2pA1",NEGATIVE
1619,1363941978434593024,spdde,SPD,@step_marc @hand_aufs_hirn @spdde @EskenSaskia Tja dann informier Dich mal über die INSM. Noch näher an CDU geht ohne CDU im Namen zu haben gar nicht.,NEUTRAL
1620,1427204638911181056,JoanaCotar,AFD,@beatifica @wankum_kornelia @JoanaCotar Aber sollte die Impfung nicht davor schützen?,NEUTRAL
1621,1465591823435451904,fdp,FDP,"Was für ein polit. Feigling ist eigentlich @MarcoBuschmann @fdp? Frage der #impfpflicht ist doch keine Gewissensentscheidung, wie vielleicht Reproduktionsmedizin, Sterbehilfe. Hier geht es um schlicht handwerklich-jurist. Detailarbeit zur Sicherstellg von Verhältnismäßigkeit 1/x",NEGATIVE
1622,1467146967692283904,OlafScholz,SPD,"@HeikoMaas @OlafScholz @spdde Die SPD war in den letzten Jahren ja auch nicht and der Regierung beteiligt und hat so erstmalig die Chance dazu. Hört auf zu labern und macht. Warum gibts noch keine Steuer auf Rohöl Produkte, Warum ist der CO2 Preis noch nicht höher ?",NEGATIVE
1623,1405830996826770944,CDU,CDU_CSU,@CDU Demagogie in einem Tweet.,NEGATIVE
1624,1403624779744263936,c_lindner,FDP,@demotas00 @c_lindner @cducsubt Hier ein guter Artikel. Gibt aber noch einige mehr. Kurz: Aus dem Preis lässt sich gar nichts ablesen.  https://t.co/vXYg7KbtIj,POSITIVE
1625,1426813820052333056,PaulZiemiak,CDU_CSU,@PaulZiemiak @ArminLaschet Wahlkampf #Laschet. Symbolbild.  https://t.co/5jA4IudIPY,NEUTRAL
1626,1470986471129719040,rbrinkhaus,CDU_CSU,"@cducsubt @rbrinkhaus Konturlos war die CDU 16 Jahre lang. Was unter dieser Regie alles gefen die Wand gefahren wurde, geht auf keine Kuhhaut mehr. Der Beweis: Deutachland ist im globalen Ranking weit abgerutscht, in JEDER Hinsicht, diverse deutsche Marken sind ins Ausland abgewandert... CDU halt...",NEGATIVE
1627,1365446860371096064,AfD,AFD,@AfD Ich glaub es ist wieder Zeit dies rückgängig zu machen,NEUTRAL
1628,1425799840861131008,MiKellner,GRUENE,"@i_iangg @PraktikantProfi @MiKellner @JanAlbrecht @heilrath @KaiGehring nicht, das ich die grünen mag, aber ist das nicht 3 mal dasselbe schild in essen?",NEGATIVE
1629,1424659893785698048,Die_Gruenen,GRUENE,Das gibt es nur mit uns @Die_Gruenen deshalb am 26.09. beide Stimmen Grün! #allesistdrin #Klimakatastrophe,NEUTRAL
1630,1351856724723044096,Die_Gruenen,GRUENE,"@MortenFaust @vt27kolt11 @schwarzblond @GoeringEckardt @GrueneBundestag @Die_Gruenen Und ja, das hätte einen Effekt — so wie auch Schulschließungen einen nachweisbaren Effekt haben.",NEUTRAL
1631,1347869964267610112,jusos,SPD,"@NowaboFM @jusos @jessi_rosenthal @KuehniKev Lern deutsch, affe",NEGATIVE
1632,1445512041423278080,Karl_Lauterbach,SPD,@Karl_Lauterbach @FridayForFuture Wollen Sie also doch keine Ampel?Natürlich kann man für Klimaschutz eintreten wollen und trotzdem FDP wählen,NEUTRAL
1633,1364160606866190080,Karl_Lauterbach,SPD,"@Karl_Lauterbach Im Klimageschehen sind Sie noch weniger kompetent, als im Gesundheitswesen. Deshalb ist still sein angesagt.",NEGATIVE
1634,1409602755614892032,Karl_Lauterbach,SPD,@Karl_Lauterbach 25.06.2021 Todesfälle in 🇬🇧:   1. Herzkrankheit: 450  2. Krebs: 400  3. Demenz: 180  4. Schlaganfall: 100  5. Diabetes: 70  6= Selbstmord: 18  6= Covid: 18☝️☝️☝️  8. Verkehr: 5  Oberste Priorität ist der Kampf gegen Covid und die Einschränkung der Bevölkerung.,NEGATIVE
1635,1405942827088027904,Karl_Lauterbach,SPD,@Lexlo8 @EinFragender @Karl_Lauterbach Ist mir furtz-egal.,NEGATIVE
1636,1433922065904591104,JoanaCotar,AFD,@JoanaCotar @WRaiber Eine Stimme für CDU ist eine gegen RRG.,NEUTRAL
1637,1443650222404550912,Beatrix_vStorch,AFD,"@Beatrix_vStorch @KonstantinKuhle Jeder AFD Nazi meine sie wohl. Sehr glaubwürdig, nicht.",NEGATIVE
1638,1354074765217189888,johannesvogel,FDP,"Regierung fordert im 2. Shutdown die Unterstützung für den 1. zurück. Kein ""Verstehen Sie Spass?"",sondern harte Realität für Unternehmer. Hier geht es zur Petition. Lasst uns die 50.000 knacken!  https://t.co/ScdskVDpCV #sogehtesnicht @KontistStiftung @johannesvogel @VGSDeV",NEGATIVE
1639,1360861751349232128,Die_Gruenen,GRUENE,"@berndulrich @Die_Gruenen Das spielt überhaupt keine Rolle. Das Klima ist da, man kann da nur was ändern in dem man vorwärts geht und denkt und nicht rückwärts wie die Grünen. Natürlich kann man immer mit dem Schwachsinn kommen, irgendwer muss ja anfangen, aber alle anderen 7000000 Menschen auf der Welt",NEGATIVE
1640,1470834858356355072,Die_Gruenen,GRUENE,@demokratienetz Einfach unfassbar von diesem @Die_Gruenen Altkommunisten. Unfassbar was sich diese Moral @GrueneBundestag in diesem Land an persönlichen Beleidigungen herausnehmen. @ABaerbockArchiv,NEGATIVE
1641,1363351792814338048,StBrandner,AFD,"@StBrandner Corona ist euer Lieblingsthema, mit Flüchtlingen klappt es wohl nicht mehr bei eurer dummen Wählerschaft?!?",NEGATIVE
1642,1448987219138682880,fdp,FDP,@SusanneHennig @fdp Wie neoliberal von Ihnen.,NEUTRAL
1643,1459262051344436992,spdde,SPD,@witch_carlo @cldbusch @fine1102 @muenchenklinik @fdp @CDU @CSU @spdde @Die_Gruenen Als Pfleger muss ich leider einhaken: das sind Verrichtungen die Pflege oft macht: ja. Aber auch das ist kritisch und eigentlich wirklich nicht gut. Aber das ist auch mit ein Grund wieso ich gegen das Pflegepraktikum bin.,NEGATIVE
1644,1369277214995415040,Die_Gruenen,GRUENE,"@einandererblog #Gruendeppen an sich sind Menschen, die die Probleme schaffen, für deren Lösung immer Andere verantwortlich sind.  @Die_Gruenen @dieLinke @spdde",NEGATIVE
1645,1349782945129754880,Beatrix_vStorch,AFD,"@Beatrix_vStorch Weniger rumheulen, mehr dagegen unternehmen im Bundestag?",NEGATIVE
1646,1392147622501170944,_FriedrichMerz,CDU_CSU,"@AliCologne @_FriedrichMerz Womit dann belegtes, das mit der Sprache sich nichts verbessert sondern nur durch Gesinnung",NEUTRAL
1647,1464273294782304000,Karl_Lauterbach,SPD,"@JeAhr711 @Karl_Lauterbach Siehe auch hier: Timo Ulrichs zu neuer Variante. ""Mutationen können das Virus fitter machen"".   https://t.co/fcuJaSiWUV",NEUTRAL
1648,1385210328540226048,GrueneBundestag,GRUENE,@ClausStrunz @spdbt @cducsubt @fdp @Linksfraktion @AfDimBundestag @GrueneBundestag @BILD Wow. Ist das billig und dumm. Alles daran.,NEGATIVE
1649,1369711663075705088,rbrinkhaus,CDU_CSU,"@MBiadaczMdB @cducsubt @ArminLaschet @Markus_Soeder @rbrinkhaus @CSU @CDU Für viele Arbeitnehmer ist eine Anti KorruptionsSchulungen selbstverständlich, warum nicht bei den Abgeordneten in allen Parlamenten.",NEUTRAL
1650,1382634389008477952,Karl_Lauterbach,SPD,@Karl_Lauterbach Ich stimme Ihnen absolut zu. LD hätte nicht enden dürfen. Dem Virus sind Ostern u geschlossene Betriebe und Arbeitslosigkeit egal und Politik kann das Virus nicht auslöschen. Anscheinend glauben das immer noch viele Leute.,NEGATIVE
1651,1442506928484060928,OlafScholz,SPD,"@spdde @OlafScholz Na da bin ich mal gespannt wie schnell Sanktionen, Stromsperren und Tafeln der Vergangenheit angehören werden. Sind ja nur Menschenleben.",NEUTRAL
